Diff,Time1,Start,End,Time2,target
3057,188.7890625,300.0,2026-07-01 12:50:00+05:30,2026-07-01 12:55:00+05:30,60.0,0
3058,-44.44140625,60.0,2026-07-01 12:55:00+05:30,2026-07-01 12:56:00+05:30,60.0,0
3059,4.53125,60.0,2026-07-01 12:56:00+05:30,2026-07-01 12:57:00+05:30,180.0,1
3060,-133.55859375,180.0,2026-07-01 12:57:00+05:30,2026-07-01 13:00:00+05:30,60.0,0
3061,43.0078125,60.0,2026-07-01 13:00:00+05:30,2026-07-01 13:01:00+05:30,60.0,0
3062,-12.8984375,60.0,2026-07-01 13:01:00+05:30,2026-07-01 13:02:00+05:30,120.0,0
3063,64.12109375,120.0,2026-07-01 13:02:00+05:30,2026-07-01 13:04:00+05:30,60.0,0
3064,-67.3515625,60.0,2026-07-01 13:04:00+05:30,2026-07-01 13:05:00+05:30,120.0,0
3065,52.55078125,120.0,2026-07-01 13:05:00+05:30,2026-07-01 13:07:00+05:30,180.0,1
3066,-41.1328125,180.0,2026-07-01 13:07:00+05:30,2026-07-01 13:10:00+05:30,60.0,0
3067,37.7734375,60.0,2026-07-01 13:10:00+05:30,2026-07-01 13:11:00+05:30,60.0,0
3068,-14.79296875,60.0,2026-07-01 13:11:00+05:30,2026-07-01 13:12:00+05:30,60.0,0
3069,7.55078125,60.0,2026-07-01 13:12:00+05:30,2026-07-01 13:13:00+05:30,60.0,0
3070,-28.9609375,60.0,2026-07-01 13:13:00+05:30,2026-07-01 13:14:00+05:30,300.0,1
3071,70.1796875,300.0,2026-07-01 13:14:00+05:30,2026-07-01 13:19:00+05:30,120.0,0
3072,-18.55859375,120.0,2026-07-01 13:19:00+05:30,2026-07-01 13:21:00+05:30,60.0,0
3073,8.08984375,60.0,2026-07-01 13:21:00+05:30,2026-07-01 13:22:00+05:30,180.0,1
3074,-26.12109375,180.0,2026-07-01 13:22:00+05:30,2026-07-01 13:25:00+05:30,120.0,0
3075,56.75,120.0,2026-07-01 13:25:00+05:30,2026-07-01 13:27:00+05:30,60.0,0
3076,-27.55859375,60.0,2026-07-01 13:27:00+05:30,2026-07-01 13:28:00+05:30,60.0,0
3077,19.73046875,60.0,2026-07-01 13:28:00+05:30,2026-07-01 13:29:00+05:30,120.0,0
3078,-84.0703125,120.0,2026-07-01 13:29:00+05:30,2026-07-01 13:31:00+05:30,300.0,1
3079,98.1015625,300.0,2026-07-01 13:31:00+05:30,2026-07-01 13:36:00+05:30,60.0,0
3080,-24.4921875,60.0,2026-07-01 13:36:00+05:30,2026-07-01 13:37:00+05:30,60.0,0
3081,14.48046875,60.0,2026-07-01 13:37:00+05:30,2026-07-01 13:38:00+05:30,180.0,1
3082,-69.5,180.0,2026-07-01 13:38:00+05:30,2026-07-01 13:41:00+05:30,60.0,0
3083,23.51953125,60.0,2026-07-01 13:41:00+05:30,2026-07-01 13:42:00+05:30,120.0,0
3084,-30.62890625,120.0,2026-07-01 13:42:00+05:30,2026-07-01 13:44:00+05:30,120.0,0
3085,9.83984375,120.0,2026-07-01 13:44:00+05:30,2026-07-01 13:46:00+05:30,60.0,0
3086,-2.19140625,60.0,2026-07-01 13:46:00+05:30,2026-07-01 13:47:00+05:30,60.0,0
3087,8.04296875,60.0,2026-07-01 13:47:00+05:30,2026-07-01 13:48:00+05:30,360.0,2
3088,-116.5,360.0,2026-07-01 13:48:00+05:30,2026-07-01 13:54:00+05:30,120.0,0
3089,63.87890625,120.0,2026-07-01 13:54:00+05:30,2026-07-01 13:56:00+05:30,240.0,1
3090,-47.7890625,240.0,2026-07-01 13:56:00+05:30,2026-07-01 14:00:00+05:30,60.0,0
3091,10.62890625,60.0,2026-07-01 14:00:00+05:30,2026-07-01 14:01:00+05:30,120.0,0
3092,-120.33203125,120.0,2026-07-01 14:01:00+05:30,2026-07-01 14:03:00+05:30,180.0,1
3093,93.98046875,180.0,2026-07-01 14:03:00+05:30,2026-07-01 14:06:00+05:30,60.0,0
3094,-13.1171875,60.0,2026-07-01 14:06:00+05:30,2026-07-01 14:07:00+05:30,60.0,0
3095,36.0390625,60.0,2026-07-01 14:07:00+05:30,2026-07-01 14:08:00+05:30,60.0,0
3096,-6.65234375,60.0,2026-07-01 14:08:00+05:30,2026-07-01 14:09:00+05:30,300.0,1
3097,119.703125,300.0,2026-07-01 14:09:00+05:30,2026-07-01 14:14:00+05:30,60.0,0
3098,-12.6015625,60.0,2026-07-01 14:14:00+05:30,2026-07-01 14:15:00+05:30,60.0,0
3099,1.41015625,60.0,2026-07-01 14:15:00+05:30,2026-07-01 14:16:00+05:30,180.0,1
3100,-26.609375,180.0,2026-07-01 14:16:00+05:30,2026-07-01 14:19:00+05:30,600.0,2
3101,281.96875,600.0,2026-07-01 14:19:00+05:30,2026-07-01 14:29:00+05:30,60.0,0
3102,-63.44140625,60.0,2026-07-01 14:29:00+05:30,2026-07-01 14:30:00+05:30,120.0,0
3103,20.87109375,120.0,2026-07-01 14:30:00+05:30,2026-07-01 14:32:00+05:30,60.0,0
3104,-4.37890625,60.0,2026-07-01 14:32:00+05:30,2026-07-01 14:33:00+05:30,180.0,1
3105,114.62890625,180.0,2026-07-01 14:33:00+05:30,2026-07-01 14:36:00+05:30,120.0,0
3106,-44.09765625,120.0,2026-07-01 14:36:00+05:30,2026-07-01 14:38:00+05:30,60.0,0
3107,5.95703125,60.0,2026-07-01 14:38:00+05:30,2026-07-01 14:39:00+05:30,120.0,0
3108,-15.55859375,120.0,2026-07-01 14:39:00+05:30,2026-07-01 14:41:00+05:30,60.0,0
3109,18.73828125,60.0,2026-07-01 14:41:00+05:30,2026-07-01 14:42:00+05:30,120.0,0
3110,-54.95703125,120.0,2026-07-01 14:42:00+05:30,2026-07-01 14:44:00+05:30,180.0,1
3111,45.80859375,180.0,2026-07-01 14:44:00+05:30,2026-07-01 14:47:00+05:30,240.0,1
3112,-88.19140625,240.0,2026-07-01 14:47:00+05:30,2026-07-01 14:51:00+05:30,120.0,0
3113,33.8203125,120.0,2026-07-01 14:51:00+05:30,2026-07-01 14:53:00+05:30,120.0,0
3114,-38.9375,120.0,2026-07-01 14:53:00+05:30,2026-07-01 14:55:00+05:30,60.0,0
3115,12.1796875,60.0,2026-07-01 14:55:00+05:30,2026-07-01 14:56:00+05:30,120.0,0
3116,-32.9921875,120.0,2026-07-01 14:56:00+05:30,2026-07-01 14:58:00+05:30,300.0,1
3117,64.53125,300.0,2026-07-01 14:58:00+05:30,2026-07-01 15:03:00+05:30,180.0,1
3118,-38.6015625,180.0,2026-07-01 15:03:00+05:30,2026-07-01 15:06:00+05:30,60.0,0
3119,12.6015625,60.0,2026-07-01 15:06:00+05:30,2026-07-01 15:07:00+05:30,180.0,1
3120,-56.51171875,180.0,2026-07-01 15:07:00+05:30,2026-07-01 15:10:00+05:30,120.0,0
3121,19.6328125,120.0,2026-07-01 15:10:00+05:30,2026-07-01 15:12:00+05:30,60.0,0
3122,-0.921875,60.0,2026-07-01 15:12:00+05:30,2026-07-01 15:13:00+05:30,120.0,0
3123,47.25,120.0,2026-07-01 15:13:00+05:30,2026-07-01 15:15:00+05:30,60.0,0
3124,-63.0,60.0,2026-07-01 15:15:00+05:30,2026-07-01 15:16:00+05:30,60.0,0
3125,19.3203125,60.0,2026-07-01 15:16:00+05:30,2026-07-01 15:17:00+05:30,60.0,0
3126,-6.71875,60.0,2026-07-01 15:17:00+05:30,2026-07-01 15:18:00+05:30,60.0,0
3127,19.7890625,60.0,2026-07-01 15:18:00+05:30,2026-07-01 15:19:00+05:30,60.0,0
3128,-21.94921875,60.0,2026-07-01 15:19:00+05:30,2026-07-01 15:20:00+05:30,120.0,0
3129,58.84765625,120.0,2026-07-01 15:20:00+05:30,2026-07-01 15:22:00+05:30,60.0,0
3130,-2.0,60.0,2026-07-01 15:22:00+05:30,2026-07-01 15:23:00+05:30,120.0,0
3131,30.36328125,120.0,2026-07-01 15:23:00+05:30,2026-07-01 15:25:00+05:30,60.0,0
3132,-22.05078125,60.0,2026-07-01 15:25:00+05:30,2026-07-01 15:26:00+05:30,60.0,0
3133,3.16015625,60.0,2026-07-01 15:26:00+05:30,2026-07-01 15:27:00+05:30,60.0,0
3134,-3.2421875,60.0,2026-07-01 15:27:00+05:30,2026-07-01 15:28:00+05:30,60.0,0
3135,1.890625,60.0,2026-07-01 15:28:00+05:30,2026-07-01 15:29:00+05:30,60.0,0
3136,-64.09765625,60.0,2026-07-01 15:29:00+05:30,2026-07-01 15:30:00+05:30,60.0,0
3137,9.6171875,60.0,2026-07-01 15:30:00+05:30,2026-07-01 15:31:00+05:30,60.0,0
3138,-4.0,60.0,2026-07-01 15:31:00+05:30,2026-07-01 15:32:00+05:30,120.0,0
3139,18.8828125,120.0,2026-07-01 15:32:00+05:30,2026-07-01 15:34:00+05:30,180.0,1
3140,-43.203125,180.0,2026-07-01 15:34:00+05:30,2026-07-01 15:37:00+05:30,60.0,0
3141,16.9609375,60.0,2026-07-01 15:37:00+05:30,2026-07-01 15:38:00+05:30,240.0,1
3142,-106.0703125,240.0,2026-07-01 15:38:00+05:30,2026-07-01 15:42:00+05:30,60.0,0
3143,18.890625,60.0,2026-07-01 15:42:00+05:30,2026-07-01 15:43:00+05:30,120.0,0
3144,-44.8515625,120.0,2026-07-01 15:43:00+05:30,2026-07-01 15:45:00+05:30,120.0,0
3145,21.140625,120.0,2026-07-01 15:45:00+05:30,2026-07-01 15:47:00+05:30,60.0,0
3146,-1.48828125,60.0,2026-07-01 15:47:00+05:30,2026-07-01 15:48:00+05:30,120.0,0
3147,22.2109375,120.0,2026-07-01 15:48:00+05:30,2026-07-01 15:50:00+05:30,60.0,0
3148,-2.6796875,60.0,2026-07-01 15:50:00+05:30,2026-07-01 15:51:00+05:30,60.0,0
3149,3.9296875,60.0,2026-07-01 15:51:00+05:30,2026-07-01 15:52:00+05:30,180.0,1
3150,-112.8828125,180.0,2026-07-01 15:52:00+05:30,2026-07-01 15:55:00+05:30,120.0,0
3151,62.1015625,120.0,2026-07-01 15:55:00+05:30,2026-07-01 15:57:00+05:30,60.0,0
3152,-1.01953125,60.0,2026-07-01 15:57:00+05:30,2026-07-01 15:58:00+05:30,60.0,0
3153,5.1484375,60.0,2026-07-01 15:58:00+05:30,2026-07-01 15:59:00+05:30,120.0,0
3154,-17.75,120.0,2026-07-01 15:59:00+05:30,2026-07-01 16:01:00+05:30,120.0,0
3155,33.26171875,120.0,2026-07-01 16:01:00+05:30,2026-07-01 16:03:00+05:30,180.0,1
3156,-58.69140625,180.0,2026-07-01 16:03:00+05:30,2026-07-01 16:06:00+05:30,60.0,0
3157,28.7421875,60.0,2026-07-01 16:06:00+05:30,2026-07-01 16:07:00+05:30,120.0,0
3158,-18.0703125,120.0,2026-07-01 16:07:00+05:30,2026-07-01 16:09:00+05:30,60.0,0
3159,20.078125,60.0,2026-07-01 16:09:00+05:30,2026-07-01 16:10:00+05:30,240.0,1
3160,-115.5703125,240.0,2026-07-01 16:10:00+05:30,2026-07-01 16:14:00+05:30,60.0,0
3161,40.94140625,60.0,2026-07-01 16:14:00+05:30,2026-07-01 16:15:00+05:30,60.0,0
3162,-9.26171875,60.0,2026-07-01 16:15:00+05:30,2026-07-01 16:16:00+05:30,300.0,1
3163,33.890625,300.0,2026-07-01 16:16:00+05:30,2026-07-01 16:21:00+05:30,240.0,1
3164,-31.8203125,240.0,2026-07-01 16:21:00+05:30,2026-07-01 16:25:00+05:30,120.0,0
3165,35.80078125,120.0,2026-07-01 16:25:00+05:30,2026-07-01 16:27:00+05:30,240.0,1
3166,-81.98828125,240.0,2026-07-01 16:27:00+05:30,2026-07-01 16:31:00+05:30,180.0,1
3167,52.83984375,180.0,2026-07-01 16:31:00+05:30,2026-07-01 16:34:00+05:30,120.0,0
3168,-17.29296875,120.0,2026-07-01 16:34:00+05:30,2026-07-01 16:36:00+05:30,60.0,0
3169,46.2109375,60.0,2026-07-01 16:36:00+05:30,2026-07-01 16:37:00+05:30,120.0,0
3170,-22.078125,120.0,2026-07-01 16:37:00+05:30,2026-07-01 16:39:00+05:30,120.0,0
3171,44.109375,120.0,2026-07-01 16:39:00+05:30,2026-07-01 16:41:00+05:30,60.0,0
3172,-6.921875,60.0,2026-07-01 16:41:00+05:30,2026-07-01 16:42:00+05:30,60.0,0
3173,23.16015625,60.0,2026-07-01 16:42:00+05:30,2026-07-01 16:43:00+05:30,60.0,0
3174,-18.02734375,60.0,2026-07-01 16:43:00+05:30,2026-07-01 16:44:00+05:30,60.0,0
3175,8.44921875,60.0,2026-07-01 16:44:00+05:30,2026-07-01 16:45:00+05:30,60.0,0
3176,-33.3203125,60.0,2026-07-01 16:45:00+05:30,2026-07-01 16:46:00+05:30,120.0,0
3177,67.59765625,120.0,2026-07-01 16:46:00+05:30,2026-07-01 16:48:00+05:30,60.0,0
3178,-46.87890625,60.0,2026-07-01 16:48:00+05:30,2026-07-01 16:49:00+05:30,60.0,0
3179,5.2109375,60.0,2026-07-01 16:49:00+05:30,2026-07-01 16:50:00+05:30,60.0,0
3180,-13.890625,60.0,2026-07-01 16:50:00+05:30,2026-07-01 16:51:00+05:30,60.0,0
3181,13.76953125,60.0,2026-07-01 16:51:00+05:30,2026-07-01 16:52:00+05:30,60.0,0
3182,-5.4375,60.0,2026-07-01 16:52:00+05:30,2026-07-01 16:53:00+05:30,120.0,0
3183,30.4765625,120.0,2026-07-01 16:53:00+05:30,2026-07-01 16:55:00+05:30,180.0,1
3184,-39.9375,180.0,2026-07-01 16:55:00+05:30,2026-07-01 16:58:00+05:30,180.0,1
3185,35.08984375,180.0,2026-07-01 16:58:00+05:30,2026-07-01 17:01:00+05:30,180.0,1
3186,-71.16015625,180.0,2026-07-01 17:01:00+05:30,2026-07-01 17:04:00+05:30,120.0,0
3187,64.66796875,120.0,2026-07-01 17:04:00+05:30,2026-07-01 17:06:00+05:30,180.0,1
3188,-50.66015625,180.0,2026-07-01 17:06:00+05:30,2026-07-01 17:09:00+05:30,60.0,0
3189,1.43359375,60.0,2026-07-01 17:09:00+05:30,2026-07-01 17:10:00+05:30,60.0,0
3190,-36.0625,60.0,2026-07-01 17:10:00+05:30,2026-07-01 17:11:00+05:30,60.0,0
3191,28.33984375,60.0,2026-07-01 17:11:00+05:30,2026-07-01 17:12:00+05:30,60.0,0
3192,-0.91015625,60.0,2026-07-01 17:12:00+05:30,2026-07-01 17:13:00+05:30,60.0,0
3193,19.2421875,60.0,2026-07-01 17:13:00+05:30,2026-07-01 17:14:00+05:30,60.0,0
3194,-2.8203125,60.0,2026-07-01 17:14:00+05:30,2026-07-01 17:15:00+05:30,60.0,0
3195,24.80078125,60.0,2026-07-01 17:15:00+05:30,2026-07-01 17:16:00+05:30,120.0,0
3196,-62.2734375,120.0,2026-07-01 17:16:00+05:30,2026-07-01 17:18:00+05:30,120.0,0
3197,13.171875,120.0,2026-07-01 17:18:00+05:30,2026-07-01 17:20:00+05:30,240.0,1
3198,-66.80859375,240.0,2026-07-01 17:20:00+05:30,2026-07-01 17:24:00+05:30,60.0,0
3199,3.1484375,60.0,2026-07-01 17:24:00+05:30,2026-07-01 17:25:00+05:30,60.0,0
3200,-18.91015625,60.0,2026-07-01 17:25:00+05:30,2026-07-01 17:26:00+05:30,120.0,0
3201,44.8203125,120.0,2026-07-01 17:26:00+05:30,2026-07-01 17:28:00+05:30,60.0,0
3202,-0.421875,60.0,2026-07-01 17:28:00+05:30,2026-07-01 17:29:00+05:30,60.0,0
3203,7.29296875,60.0,2026-07-01 17:29:00+05:30,2026-07-01 17:30:00+05:30,240.0,1
3204,-85.23046875,240.0,2026-07-01 17:30:00+05:30,2026-07-01 17:34:00+05:30,120.0,0
3205,3.109375,120.0,2026-07-01 17:34:00+05:30,2026-07-01 17:36:00+05:30,60.0,0
3206,-69.80859375,60.0,2026-07-01 17:36:00+05:30,2026-07-01 17:37:00+05:30,180.0,1
3207,84.5078125,180.0,2026-07-01 17:37:00+05:30,2026-07-01 17:40:00+05:30,120.0,0
3208,-122.890625,120.0,2026-07-01 17:40:00+05:30,2026-07-01 17:42:00+05:30,240.0,1
3209,126.04296875,240.0,2026-07-01 17:42:00+05:30,2026-07-01 17:46:00+05:30,120.0,0
3210,-50.671875,120.0,2026-07-01 17:46:00+05:30,2026-07-01 17:48:00+05:30,60.0,0
3211,34.23046875,60.0,2026-07-01 17:48:00+05:30,2026-07-01 17:49:00+05:30,180.0,1
3212,-43.421875,180.0,2026-07-01 17:49:00+05:30,2026-07-01 17:52:00+05:30,120.0,0
3213,47.2421875,120.0,2026-07-01 17:52:00+05:30,2026-07-01 17:54:00+05:30,60.0,0
3214,-23.78125,60.0,2026-07-01 17:54:00+05:30,2026-07-01 17:55:00+05:30,180.0,1
3215,61.5703125,180.0,2026-07-01 17:55:00+05:30,2026-07-01 17:58:00+05:30,120.0,0
3216,-85.03125,120.0,2026-07-01 17:58:00+05:30,2026-07-01 18:00:00+05:30,60.0,0
3217,49.40234375,60.0,2026-07-01 18:00:00+05:30,2026-07-01 18:01:00+05:30,60.0,0
3218,-29.3203125,60.0,2026-07-01 18:01:00+05:30,2026-07-01 18:02:00+05:30,60.0,0
3219,72.3203125,60.0,2026-07-01 18:02:00+05:30,2026-07-01 18:03:00+05:30,60.0,0
3220,-150.3125,60.0,2026-07-01 18:03:00+05:30,2026-07-01 18:04:00+05:30,60.0,0
3221,7.4921875,60.0,2026-07-01 18:04:00+05:30,2026-07-01 18:05:00+05:30,120.0,0
3222,-33.66015625,120.0,2026-07-01 18:05:00+05:30,2026-07-01 18:07:00+05:30,60.0,0
3223,13.609375,60.0,2026-07-01 18:07:00+05:30,2026-07-01 18:08:00+05:30,120.0,0
3224,-22.98046875,120.0,2026-07-01 18:08:00+05:30,2026-07-01 18:10:00+05:30,60.0,0
3225,47.55078125,60.0,2026-07-01 18:10:00+05:30,2026-07-01 18:11:00+05:30,60.0,0
3226,-74.5703125,60.0,2026-07-01 18:11:00+05:30,2026-07-01 18:12:00+05:30,120.0,0
3227,24.30859375,120.0,2026-07-01 18:12:00+05:30,2026-07-01 18:14:00+05:30,300.0,1
3228,-58.19921875,300.0,2026-07-01 18:14:00+05:30,2026-07-01 18:19:00+05:30,60.0,0
3229,72.44921875,60.0,2026-07-01 18:19:00+05:30,2026-07-01 18:20:00+05:30,180.0,1
3230,-51.98828125,180.0,2026-07-01 18:20:00+05:30,2026-07-01 18:23:00+05:30,240.0,1
3231,147.98828125,240.0,2026-07-01 18:23:00+05:30,2026-07-01 18:27:00+05:30,60.0,0
3232,-15.52734375,60.0,2026-07-01 18:27:00+05:30,2026-07-01 18:28:00+05:30,240.0,1
3233,235.55078125,240.0,2026-07-01 18:28:00+05:30,2026-07-01 18:32:00+05:30,120.0,0
3234,-108.12109375,120.0,2026-07-01 18:32:00+05:30,2026-07-01 18:34:00+05:30,60.0,0
3235,40.9609375,60.0,2026-07-01 18:34:00+05:30,2026-07-01 18:35:00+05:30,120.0,0
3236,-37.8125,120.0,2026-07-01 18:35:00+05:30,2026-07-01 18:37:00+05:30,60.0,0
3237,4.6328125,60.0,2026-07-01 18:37:00+05:30,2026-07-01 18:38:00+05:30,60.0,0
3238,-9.5,60.0,2026-07-01 18:38:00+05:30,2026-07-01 18:39:00+05:30,120.0,0
3239,75.2265625,120.0,2026-07-01 18:39:00+05:30,2026-07-01 18:41:00+05:30,60.0,0
3240,-22.02734375,60.0,2026-07-01 18:41:00+05:30,2026-07-01 18:42:00+05:30,60.0,0
3241,3.80859375,60.0,2026-07-01 18:42:00+05:30,2026-07-01 18:43:00+05:30,60.0,0
3242,-13.2109375,60.0,2026-07-01 18:43:00+05:30,2026-07-01 18:44:00+05:30,60.0,0
3243,11.3828125,60.0,2026-07-01 18:44:00+05:30,2026-07-01 18:45:00+05:30,60.0,0
3244,-6.2109375,60.0,2026-07-01 18:45:00+05:30,2026-07-01 18:46:00+05:30,60.0,0
3245,59.859375,60.0,2026-07-01 18:46:00+05:30,2026-07-01 18:47:00+05:30,120.0,0
3246,-72.44921875,120.0,2026-07-01 18:47:00+05:30,2026-07-01 18:49:00+05:30,180.0,1
3247,231.44921875,180.0,2026-07-01 18:49:00+05:30,2026-07-01 18:52:00+05:30,60.0,0
3248,-45.25,60.0,2026-07-01 18:52:00+05:30,2026-07-01 18:53:00+05:30,60.0,0
3249,2.0,60.0,2026-07-01 18:53:00+05:30,2026-07-01 18:54:00+05:30,60.0,0
3250,-98.26953125,60.0,2026-07-01 18:54:00+05:30,2026-07-01 18:55:00+05:30,120.0,0
3251,49.51953125,120.0,2026-07-01 18:55:00+05:30,2026-07-01 18:57:00+05:30,60.0,0
3252,-18.0,60.0,2026-07-01 18:57:00+05:30,2026-07-01 18:58:00+05:30,60.0,0
3253,53.5390625,60.0,2026-07-01 18:58:00+05:30,2026-07-01 18:59:00+05:30,60.0,0
3254,-84.8671875,60.0,2026-07-01 18:59:00+05:30,2026-07-01 19:00:00+05:30,120.0,0
3255,65.4765625,120.0,2026-07-01 19:00:00+05:30,2026-07-01 19:02:00+05:30,60.0,0
3256,-82.62890625,60.0,2026-07-01 19:02:00+05:30,2026-07-01 19:03:00+05:30,60.0,0
3257,78.26171875,60.0,2026-07-01 19:03:00+05:30,2026-07-01 19:04:00+05:30,120.0,0
3258,-86.6015625,120.0,2026-07-01 19:04:00+05:30,2026-07-01 19:06:00+05:30,120.0,0
3259,152.7109375,120.0,2026-07-01 19:06:00+05:30,2026-07-01 19:08:00+05:30,60.0,0
3260,-1.90234375,60.0,2026-07-01 19:08:00+05:30,2026-07-01 19:09:00+05:30,120.0,0
3261,154.01171875,120.0,2026-07-01 19:09:00+05:30,2026-07-01 19:11:00+05:30,120.0,0
3262,-76.30859375,120.0,2026-07-01 19:11:00+05:30,2026-07-01 19:13:00+05:30,540.0,2
3263,487.62890625,540.0,2026-07-01 19:13:00+05:30,2026-07-01 19:22:00+05:30,60.0,0
3264,-65.71875,60.0,2026-07-01 19:22:00+05:30,2026-07-01 19:23:00+05:30,60.0,0
3265,56.5703125,60.0,2026-07-01 19:23:00+05:30,2026-07-01 19:24:00+05:30,120.0,0
3266,-98.51171875,120.0,2026-07-01 19:24:00+05:30,2026-07-01 19:26:00+05:30,180.0,1
3267,179.37890625,180.0,2026-07-01 19:26:00+05:30,2026-07-01 19:29:00+05:30,180.0,1
3268,-190.9296875,180.0,2026-07-01 19:29:00+05:30,2026-07-01 19:32:00+05:30,60.0,0
3269,91.03125,60.0,2026-07-01 19:32:00+05:30,2026-07-01 19:33:00+05:30,60.0,0
3270,-46.01953125,60.0,2026-07-01 19:33:00+05:30,2026-07-01 19:34:00+05:30,60.0,0
3271,12.76953125,60.0,2026-07-01 19:34:00+05:30,2026-07-01 19:35:00+05:30,60.0,0
3272,-28.12109375,60.0,2026-07-01 19:35:00+05:30,2026-07-01 19:36:00+05:30,480.0,2
3273,633.28125,480.0,2026-07-01 19:36:00+05:30,2026-07-01 19:44:00+05:30,60.0,0
3274,-54.9609375,60.0,2026-07-01 19:44:00+05:30,2026-07-01 19:45:00+05:30,180.0,1
3275,128.62109375,180.0,2026-07-01 19:45:00+05:30,2026-07-01 19:48:00+05:30,60.0,0
3276,-20.6015625,60.0,2026-07-01 19:48:00+05:30,2026-07-01 19:49:00+05:30,120.0,0
3277,15.3125,120.0,2026-07-01 19:49:00+05:30,2026-07-01 19:51:00+05:30,180.0,1
3278,-120.2734375,180.0,2026-07-01 19:51:00+05:30,2026-07-01 19:54:00+05:30,60.0,0
3279,1.421875,60.0,2026-07-01 19:54:00+05:30,2026-07-01 19:55:00+05:30,300.0,1
3280,-215.44140625,300.0,2026-07-01 19:55:00+05:30,2026-07-01 20:00:00+05:30,120.0,0
3281,29.0703125,120.0,2026-07-01 20:00:00+05:30,2026-07-01 20:02:00+05:30,60.0,0
3282,-144.75,60.0,2026-07-01 20:02:00+05:30,2026-07-01 20:03:00+05:30,60.0,0
3283,70.87109375,60.0,2026-07-01 20:03:00+05:30,2026-07-01 20:04:00+05:30,60.0,0
3284,-83.4609375,60.0,2026-07-01 20:04:00+05:30,2026-07-01 20:05:00+05:30,60.0,0
3285,43.03125,60.0,2026-07-01 20:05:00+05:30,2026-07-01 20:06:00+05:30,60.0,0
3286,-3.16015625,60.0,2026-07-01 20:06:00+05:30,2026-07-01 20:07:00+05:30,120.0,0
3287,110.91015625,120.0,2026-07-01 20:07:00+05:30,2026-07-01 20:09:00+05:30,120.0,0
3288,-95.140625,120.0,2026-07-01 20:09:00+05:30,2026-07-01 20:11:00+05:30,120.0,0
3289,44.08984375,120.0,2026-07-01 20:11:00+05:30,2026-07-01 20:13:00+05:30,180.0,1
3290,-219.5,180.0,2026-07-01 20:13:00+05:30,2026-07-01 20:16:00+05:30,120.0,0
3291,186.58984375,120.0,2026-07-01 20:16:00+05:30,2026-07-01 20:18:00+05:30,60.0,0
3292,-32.41796875,60.0,2026-07-01 20:18:00+05:30,2026-07-01 20:19:00+05:30,120.0,0
3293,91.09765625,120.0,2026-07-01 20:19:00+05:30,2026-07-01 20:21:00+05:30,60.0,0
3294,-3.59765625,60.0,2026-07-01 20:21:00+05:30,2026-07-01 20:22:00+05:30,60.0,0
3295,47.1484375,60.0,2026-07-01 20:22:00+05:30,2026-07-01 20:23:00+05:30,120.0,0
3296,-217.19921875,120.0,2026-07-01 20:23:00+05:30,2026-07-01 20:25:00+05:30,60.0,0
3297,71.3203125,60.0,2026-07-01 20:25:00+05:30,2026-07-01 20:26:00+05:30,120.0,0
3298,-93.421875,120.0,2026-07-01 20:26:00+05:30,2026-07-01 20:28:00+05:30,60.0,0
3299,24.28125,60.0,2026-07-01 20:28:00+05:30,2026-07-01 20:29:00+05:30,60.0,0
3300,-8.9296875,60.0,2026-07-01 20:29:00+05:30,2026-07-01 20:30:00+05:30,360.0,2
3301,441.05078125,360.0,2026-07-01 20:30:00+05:30,2026-07-01 20:36:00+05:30,180.0,1
3302,-149.8828125,180.0,2026-07-01 20:36:00+05:30,2026-07-01 20:39:00+05:30,240.0,1
3303,133.390625,240.0,2026-07-01 20:39:00+05:30,2026-07-01 20:43:00+05:30,120.0,0
3304,-61.5078125,120.0,2026-07-01 20:43:00+05:30,2026-07-01 20:45:00+05:30,60.0,0
3305,9.0,60.0,2026-07-01 20:45:00+05:30,2026-07-01 20:46:00+05:30,120.0,0
3306,-14.8203125,120.0,2026-07-01 20:46:00+05:30,2026-07-01 20:48:00+05:30,300.0,1
3307,618.5703125,300.0,2026-07-01 20:48:00+05:30,2026-07-01 20:53:00+05:30,360.0,2
3308,-185.7421875,360.0,2026-07-01 20:53:00+05:30,2026-07-01 20:59:00+05:30,120.0,0
3309,67.05078125,120.0,2026-07-01 20:59:00+05:30,2026-07-01 21:01:00+05:30,60.0,0
3310,-120.71875,60.0,2026-07-01 21:01:00+05:30,2026-07-01 21:02:00+05:30,60.0,0
3311,20.328125,60.0,2026-07-01 21:02:00+05:30,2026-07-01 21:03:00+05:30,60.0,0
3312,-28.78125,60.0,2026-07-01 21:03:00+05:30,2026-07-01 21:04:00+05:30,120.0,0
3313,29.61328125,120.0,2026-07-01 21:04:00+05:30,2026-07-01 21:06:00+05:30,120.0,0
3314,-112.33203125,120.0,2026-07-01 21:06:00+05:30,2026-07-01 21:08:00+05:30,300.0,1
3315,80.33203125,300.0,2026-07-01 21:08:00+05:30,2026-07-01 21:13:00+05:30,180.0,1
3316,-60.6015625,180.0,2026-07-01 21:13:00+05:30,2026-07-01 21:16:00+05:30,60.0,0
3317,60.390625,60.0,2026-07-01 21:16:00+05:30,2026-07-01 21:17:00+05:30,180.0,1
3318,-160.5390625,180.0,2026-07-01 21:17:00+05:30,2026-07-01 21:20:00+05:30,180.0,1
